full_name,field,truncated_field,band,chip,coadd_path,ecsv_path,discoverydate,EXPTIMEE,DITHTYP,DITHRAD,DITH_REP,NINT,ROTOFF,RA,DEC,psfS_CM,aperS_CM,autoS_CM,Radius,SNR,Elongation,Distance,Separation,Survey_Crsmtch,Survey Crsmtch,aperMag,autoMag,aperMag_Err,psfMag_Err,autoME_CM,apMag,psfMag,Mag_Err_Crsmtch,Mag_Err,apMag2,psfME_CM,Mag,apMag_Err,aperME_CM,apMag2_Err,autoMag_Err,field_date,days_since_discovery,role,ref_coadd_path,ref_field,ref_chip,ref_autoMag,ref_autoMag_Err,ref_psfMag,ref_psfMag_Err,ref_aperMag,ref_aperMag_Err,ref_days_since_discovery,ref_autoS_CM,ref_psfS_CM,ref_aperS_CM,objid,name_prefix,name,ra,declination,redshift,typeid,type,reporting_groupid,reporting_group,source_groupid,source_group,discoverymag,discmagfilter,filter,reporters,time_received,internal_names,Discovery_ADS_bibcode,Class_ADS_bibcodes,creationdate,lastmodified,status,edge,px_from_edge,mag_dif,sci_ref_dif,average_sci_mag,b
AT2025btg,field1258-2025-02-13,field1258,J,C4,/mnt/photometry/AT2025btg/field1258-2025-02-13/J/stack/coadd.Open-J.02116765-02117855.C4.fits,/mnt/photometry/AT2025btg/field1258-2025-02-13/J/stack/GRB_J_C4_Data_VHS_02117855.ecsv,2025-02-13,60.06,Circle,120.0,1,15,48.0,245.80904,-67.9502,2.0,2.0,2.0,1.89,45.37,1.287,0.41112,0.28052,,,17.859,17.476,0.035,0.024,0.654,,17.809,,,,0.321,,,0.27,,0.028,2025-02-13,0,sci,"['/mnt/photometry/AT2025btg/field1258-2024-09-11/J/stack/coadd.Open-J.01665103-01665139.C4.fits', '/mnt/photometry/AT2025btg/field1258-2025-02-16/J/stack/coadd.Open-J.02135379-02135687.C4.fits']","['field1258-2024-09-11', 'field1258-2025-02-16']","['C4', 'C4']","[nan, 18.29]","[nan, 0.044]","[nan, 18.297]","[nan, 0.03]","[nan, 18.213]","[nan, 0.035]","[-155, 3]","[nan, 1.0]","[nan, 1.0]","[nan, 1.0]",172620,AT,2025btg,245.808953,-67.95008865,,,,135,GW-MMADS,135.0,GW-MMADS,21.3116,23.0,i,"Xander J. Hall (CMU), Tomás Cabrera (CMU), Lei Hu (CMU), Antonella Palmese (CMU), Igor Andreoni (UMD), Brendan O’Connor (CMU), Robert Stein (Caltech), Michael Coughlin (UMN), Theo Jegou Du Laz (Caltech), Keerthi Kunnumkai (CMU), on behalf of GW-MMADS",2/16/25 18:24,C202502131623141m675700,2025TNSTR.628....1H,,2/16/25 18:24,2/16/25 18:24,,False,1649.78193916864,0.33300000000000196,-0.5839999999999996,17.6675,-12.576188453939405
AT2025bte,field915-2025-02-13,field915,J,C4,/mnt/photometry/AT2025bte/field915-2025-02-13/J/stack/coadd.Open-J.02116085-02116393.C4.fits,/mnt/photometry/AT2025bte/field915-2025-02-13/J/stack/GRB_J_C4_Data_VHS_02116393.ecsv,2025-02-13,60.06,Circle,120.0,1,15,48.0,247.40793,-71.31542,2.0,2.0,2.0,1.56,25.54,1.112,0.1837,0.12839,,,18.346,18.108,0.056,0.044,0.623,,18.244,,,,0.487,,,0.384,,0.066,2025-02-13,0,sci,['/mnt/photometry/AT2025bte/field915-2025-02-17/J/stack/coadd.Open-J.02141517-02141825.C4.fits'],['field915-2025-02-17'],['C4'],[18.287],[0.063],[18.501],[0.053],[18.57],[0.055],[4],[2.0],[2.0],[1.0],172618,AT,2025bte,247.4080844,-71.31542655,,,,135,GW-MMADS,135.0,GW-MMADS,20.9155,23.0,i,"Xander J. Hall (CMU), Tomás Cabrera (CMU), Lei Hu (CMU), Antonella Palmese (CMU), Igor Andreoni (UMD), Brendan O’Connor (CMU), Robert Stein (Caltech), Michael Coughlin (UMN), Theo Jegou Du Laz (Caltech), Keerthi Kunnumkai (CMU), on behalf of GW-MMADS",2/16/25 18:24,A202502131629379m711856,2025TNSTR.628....1H,,2/16/25 18:24,2/16/25 18:24,,False,679.6759655708556,0.13599999999999923,-0.20149999999999935,18.227,-15.259087060604307
AT2025btd,field1027-2025-02-14,field1027,J,C3,/mnt/photometry/AT2025btd/field1027-2025-02-14/J/stack/coadd.Open-J.02124099-02124407.C3.fits,/mnt/photometry/AT2025btd/field1027-2025-02-14/J/stack/GRB_J_C3_Data_VHS_02124407.ecsv,2025-02-13,60.06,Circle,120.0,1,15,48.0,255.84712,-70.37041,2.0,2.0,2.0,1.35,74.06,1.096,0.70559,0.35904,,,17.535,17.074,0.02,0.021,0.701,,17.409,,,,0.366,,,0.241,,0.018,2025-02-14,1,sci,['/mnt/photometry/AT2025btd/field1027-2024-08-19/J/stack/coadd.Open-J.01580235-01580271.C3.fits'],['field1027-2024-08-19'],['C3'],[16.674],[0.094],[17.279],[0.076],[17.392],[0.098],[-178],[2.0],[2.0],[2.0],172617,AT,2025btd,255.8473085,-70.37022193,,,,135,GW-MMADS,135.0,GW-MMADS,20.6414,23.0,i,"Xander J. Hall (CMU), Tomás Cabrera (CMU), Lei Hu (CMU), Antonella Palmese (CMU), Igor Andreoni (UMD), Brendan O’Connor (CMU), Robert Stein (Caltech), Michael Coughlin (UMN), Theo Jegou Du Laz (Caltech), Keerthi Kunnumkai (CMU), on behalf of GW-MMADS",2/16/25 18:24,C202502131703234m702213,2025TNSTR.628....1H,,2/16/25 18:24,2/16/25 18:24,,False,570.2412507959832,0.3349999999999973,0.2715000000000014,17.3045,-16.867391372520046
AT2025bob,field1256-2025-02-14,field1256,J,C4,/mnt/photometry/AT2025bob/field1256-2025-02-14/J/stack/coadd.Open-J.02122445-02122753.C4.fits,/mnt/photometry/AT2025bob/field1256-2025-02-14/J/stack/GRB_J_C4_Data_2MASS_02122753.ecsv,2025-02-13,60.06,Circle,120.0,1,15,48.0,239.56909,-67.94749,1.0,1.0,2.0,2.21,244.0,2.345,1.13322,0.16336,,,15.725,14.65,0.008,0.017,0.88,,15.553,,,,-0.023,,,-0.195,,0.006,2025-02-14,1,sci,['/mnt/photometry/AT2025bob/field1256-2025-02-17/J/stack/coadd.Open-J.02139207-02139515.C4.fits'],['field1256-2025-02-17'],['C4'],[16.863],[0.079],[17.952],[0.11],[18.202],[0.114],[4],[2.0],[2.0],[2.0],172445,AT,2025bob,239.568537,-67.94772654,,,,135,GW-MMADS,135.0,GW-MMADS,21.6559,23.0,i,"Xander Hall (CMU), Tomás Cabrera (CMU), Lei Hu (CMU), Antonella Palmese (CMU), Igor Andreoni (UMD), Brendan O’Connor (CMU), Robert Stein (Caltech), Michael Coughlin (UMN), Theo Jegou Du Laz (Caltech), Keerthi Kunnumkai (CMU), on behalf of GW-MMADS",2/13/25 20:04,T202502131558164m675652,2025TNSTR.594....1H,,2/13/25 20:05,2/13/25 20:05,,False,777.6680742621556,0.9030000000000005,-2.3450000000000006,15.1875,-10.95299161673886
AT2025boa,field1021-2025-02-12,field1021,J,C2,/mnt/photometry/AT2025boa/field1021-2025-02-12/J/stack/coadd.Open-J.02109517-02109825.C2.fits,/mnt/photometry/AT2025boa/field1021-2025-02-12/J/stack/GRB_J_C2_Data_VHS_02109825.ecsv,2025-02-13,60.06,Circle,120.0,1,15,48.0,238.31167,-69.28406,1.0,1.0,2.0,1.51,22.74,1.566,3.93711,0.17247,,,18.775,18.053,0.067,0.065,0.68,,18.764,,,,-0.031,,,-0.042,,0.095,2025-02-12,-1,sci,['/mnt/photometry/AT2025boa/field1021-2025-02-15/J/stack/coadd.Open-J.02127223-02127531.C2.fits'],['field1021-2025-02-15'],['C2'],[18.122],[0.09],[18.903],[0.063],[18.754],[0.084],[2],[2.0],[1.0],[1.0],172444,AT,2025boa,238.3136142,-69.28491305,,,,135,GW-MMADS,135.0,GW-MMADS,21.5043,23.0,i,"Xander Hall (CMU), Tomás Cabrera (CMU), Lei Hu (CMU), Antonella Palmese (CMU), Igor Andreoni (UMD), Brendan O’Connor (CMU), Robert Stein (Caltech), Michael Coughlin (UMN), Theo Jegou Du Laz (Caltech), Keerthi Kunnumkai (CMU), on behalf of GW-MMADS",2/13/25 20:04,T202502131553153m691706,2025TNSTR.594....1H,,2/13/25 20:05,2/13/25 20:05,,False,922.3245297038725,0.7109999999999985,-0.02400000000000091,18.414,-11.670054128065793
AT2025bnz,field1140-2025-02-15,field1140,J,C4,/mnt/photometry/AT2025bnz/field1140-2025-02-15/J/stack/coadd.Open-J.02128873-02129181.C4.fits,/mnt/photometry/AT2025bnz/field1140-2025-02-15/J/stack/GRB_J_C4_Data_VHS_02129181.ecsv,2025-02-13,60.06,Circle,120.0,1,15,48.0,252.64256,-69.27099,1.0,2.0,2.0,1.69,1e+30,1.709,0.37611,0.47122,,,20.47,21.968,0.001,99.0,-2.219,,123.599,,,,-103.85,,,-0.721,,0.001,2025-02-15,2,sci,['/mnt/photometry/AT2025bnz/field1140-2025-02-12/J/stack/coadd.Open-J.02113257-02113565.C4.fits'],['field1140-2025-02-12'],['C4'],[nan],[nan],[nan],[nan],[nan],[nan],[-1],[nan],[nan],[nan],172443,AT,2025bnz,252.6424491,-69.27108589,,,,135,GW-MMADS,135.0,GW-MMADS,21.0274,23.0,i,"Xander Hall (CMU), Tomás Cabrera (CMU), Lei Hu (CMU), Antonella Palmese (CMU), Igor Andreoni (UMD), Brendan O’Connor (CMU), Robert Stein (Caltech), Michael Coughlin (UMN), Theo Jegou Du Laz (Caltech), Keerthi Kunnumkai (CMU), on behalf of GW-MMADS",2/13/25 20:04,T202502131650342m691616,2025TNSTR.594....1H,,2/13/25 20:05,2/13/25 20:05,,True,328.62008379119106,101.631,,21.219,-15.32827124848606
AT2025bnx,field1137-2025-02-15,field1137,J,C4,/mnt/photometry/AT2025bnx/field1137-2025-02-15/J/stack/coadd.Open-J.02129863-02130171.C4.fits,/mnt/photometry/AT2025bnx/field1137-2025-02-15/J/stack/GRB_J_C4_Data_VHS_02130171.ecsv,2025-02-13,60.06,Circle,120.0,1,15,48.0,243.19809,-68.82788,2.0,2.0,2.0,1.85,101.26,1.213,0.52767,0.23875,,,16.775,16.041,0.015,0.016,0.968,,16.585,,,,0.423,,,0.234,,0.014,2025-02-15,2,sci,['/mnt/photometry/AT2025bnx/field1137-2025-02-12/J/stack/coadd.Open-J.02111497-02111805.C4.fits'],['field1137-2025-02-12'],['C4'],[18.704],[0.044],[18.684],[0.039],[18.757],[0.037],[-1],[1.0],[1.0],[2.0],172441,AT,2025bnx,243.1983389,-68.82776127,,,,135,GW-MMADS,135.0,GW-MMADS,20.5293,22.0,r,"Xander Hall (CMU), Tomás Cabrera (CMU), Lei Hu (CMU), Antonella Palmese (CMU), Igor Andreoni (UMD), Brendan O’Connor (CMU), Robert Stein (Caltech), Michael Coughlin (UMN), Theo Jegou Du Laz (Caltech), Keerthi Kunnumkai (CMU), on behalf of GW-MMADS",2/13/25 20:04,T202502131612476m684940,2025TNSTR.594....1H,,2/13/25 20:05,2/13/25 20:05,,False,1304.6675755010547,0.5440000000000005,-2.3225000000000016,16.408,-12.506271924636827
AT2025bnv,field1255-2025-02-14,field1255,J,C3,/mnt/photometry/AT2025bnv/field1255-2025-02-14/J/stack/coadd.Open-J.02122115-02122423.C3.fits,/mnt/photometry/AT2025bnv/field1255-2025-02-14/J/stack/GRB_J_C3_Data_VHS_02122423.ecsv,2025-02-13,60.06,Circle,120.0,1,15,48.0,235.92529,-67.68244,2.0,2.0,2.0,1.65,78.13,1.186,1.09523,0.45987,,,17.352,16.693,0.02,0.023,1.024,,17.259,,,,0.457,,,0.365,,0.019,2025-02-14,1,sci,['/mnt/photometry/AT2025bnv/field1255-2025-02-17/J/stack/coadd.Open-J.02139537-02139845.C3.fits'],['field1255-2025-02-17'],['C3'],[16.742],[0.017],[17.44],[0.03],[17.471],[0.019],[4],[0.0],[0.0],[0.0],172439,AT,2025bnv,235.9260188,-67.68256783,,,,135,GW-MMADS,135.0,GW-MMADS,20.8936,23.0,i,"Xander Hall (CMU), Tomás Cabrera (CMU), Lei Hu (CMU), Antonella Palmese (CMU), Igor Andreoni (UMD), Brendan O’Connor (CMU), Robert Stein (Caltech), Michael Coughlin (UMN), Theo Jegou Du Laz (Caltech), Keerthi Kunnumkai (CMU), on behalf of GW-MMADS",2/13/25 20:04,T202502131543422m674057,2025TNSTR.594....1H,,2/13/25 20:05,2/13/25 20:05,,False,1357.862826094546,0.565999999999999,-0.08399999999999963,17.0225,-9.87383943439737
AT2025bnu,field1140-2025-02-12,field1140,J,C4,/mnt/photometry/AT2025bnu/field1140-2025-02-12/J/stack/coadd.Open-J.02113257-02113565.C4.fits,/mnt/photometry/AT2025bnu/field1140-2025-02-12/J/stack/GRB_J_C4_Data_VHS_02113565.ecsv,2025-02-13,60.06,Circle,120.0,1,15,48.0,252.86495,-69.10798,1.0,1.0,2.0,1.14,57.24,1.451,0.16646,0.08114,,,18.037,17.64,0.022,0.024,0.501,,18.054,,,,0.087,,,0.103,,0.024,2025-02-12,-1,sci,['/mnt/photometry/AT2025bnu/field1140-2025-02-15/J/stack/coadd.Open-J.02128873-02129181.C4.fits'],['field1140-2025-02-15'],['C4'],[17.706],[0.036],[18.108],[0.028],[18.244],[0.033],[2],[2.0],[1.0],[1.0],172438,AT,2025bnu,252.8650086,-69.10794081,,,,135,GW-MMADS,135.0,GW-MMADS,21.4038,23.0,i,"Xander Hall (CMU), Tomás Cabrera (CMU), Lei Hu (CMU), Antonella Palmese (CMU), Igor Andreoni (UMD), Brendan O’Connor (CMU), Robert Stein (Caltech), Michael Coughlin (UMN), Theo Jegou Du Laz (Caltech), Keerthi Kunnumkai (CMU), on behalf of GW-MMADS",2/13/25 20:04,T202502131651276m690629,2025TNSTR.594....1H,,2/13/25 20:05,2/13/25 20:05,,False,1523.2283389654176,0.4139999999999979,-0.13649999999999984,17.8385,-15.292914172214601
AT2025bnp,field1021-2025-02-15,field1021,J,C4,/mnt/photometry/AT2025bnp/field1021-2025-02-15/J/stack/coadd.Open-J.02127223-02127531.C4.fits,/mnt/photometry/AT2025bnp/field1021-2025-02-15/J/stack/GRB_J_C4_Data_VHS_02127531.ecsv,2025-02-13,60.06,Circle,120.0,1,15,48.0,238.09303,-70.07869,2.0,2.0,2.0,2.22,69.95,2.055,0.60432,0.56746,,,17.318,16.302,0.023,0.027,1.288,,17.204,,,,0.385,,,0.271,,0.019,2025-02-15,2,sci,['/mnt/photometry/AT2025bnp/field1021-2025-02-12/J/stack/coadd.Open-J.02109517-02109825.C4.fits'],['field1021-2025-02-12'],['C4'],[16.33],[0.019],[17.459],[0.032],[17.451],[0.021],[-1],[2.0],[2.0],[2.0],172433,AT,2025bnp,238.092561,-70.07863681,,,,135,GW-MMADS,135.0,GW-MMADS,21.1413,23.0,i,"Xander Hall (CMU), Tomás Cabrera (CMU), Lei Hu (CMU), Antonella Palmese (CMU), Igor Andreoni (UMD), Brendan O’Connor (CMU), Robert Stein (Caltech), Michael Coughlin (UMN), Theo Jegou Du Laz (Caltech), Keerthi Kunnumkai (CMU), on behalf of GW-MMADS",2/13/25 20:04,T202502131552222m700443,2025TNSTR.594....1H,,2/13/25 20:05,2/13/25 20:05,,False,2125.8297269253044,0.902000000000001,-0.0804999999999989,16.810000000000002,-12.227298275927671
AT2025bno,field1137-2025-02-12,field1137,J,C2,/mnt/photometry/AT2025bno/field1137-2025-02-12/J/stack/coadd.Open-J.02111497-02111805.C2.fits,/mnt/photometry/AT2025bno/field1137-2025-02-12/J/stack/GRB_J_C2_Data_VHS_02111805.ecsv,2025-02-13,60.06,Circle,120.0,1,15,48.0,242.69985,-68.46958,1.0,1.0,2.0,1.43,16.46,1.239,3.59538,0.48084,,,19.523,18.769,0.086,0.07,1.15,,19.535,,,,0.383,,,0.396,,0.109,2025-02-12,-1,sci,['/mnt/photometry/AT2025bno/field1137-2025-02-15/J/stack/coadd.Open-J.02129863-02130171.C2.fits'],['field1137-2025-02-15'],['C2'],[nan],[nan],[nan],[nan],[nan],[nan],[2],[nan],[nan],[nan],172432,AT,2025bno,242.6984738,-68.47044491,,,,135,GW-MMADS,135.0,GW-MMADS,21.1144,23.0,i,"Xander Hall (CMU), Tomás Cabrera (CMU), Lei Hu (CMU), Antonella Palmese (CMU), Igor Andreoni (UMD), Brendan O’Connor (CMU), Robert Stein (Caltech), Michael Coughlin (UMN), Theo Jegou Du Laz (Caltech), Keerthi Kunnumkai (CMU), on behalf of GW-MMADS",2/13/25 20:04,T202502131610476m682814,2025TNSTR.594....1H,,2/13/25 20:05,2/13/25 20:05,,False,918.476447937494,0.7660000000000018,,19.146,-12.12333523884575
AT2025bnm,field1138-2025-02-15,field1138,J,C4,/mnt/photometry/AT2025bnm/field1138-2025-02-15/J/stack/coadd.Open-J.02129533-02129841.C4.fits,/mnt/photometry/AT2025bnm/field1138-2025-02-15/J/stack/GRB_J_C4_Data_VHS_02129841.ecsv,2025-02-13,60.06,Circle,120.0,1,15,48.0,245.71543,-69.02355,1.0,1.0,2.0,1.1,38.54,1.322,2.64061,0.17682,,,18.059,17.881,0.032,0.032,0.17,,18.064,,,,-0.013,,,-0.008,,0.047,2025-02-15,2,sci,['/mnt/photometry/AT2025bnm/field1138-2025-02-12/J/stack/coadd.Open-J.02112597-02112905.C4.fits'],['field1138-2025-02-12'],['C4'],[17.901],[0.068],[18.258],[0.034],[18.245],[0.037],[-1],[1.0],[2.0],[2.0],172430,AT,2025bnm,245.7173645,-69.02330694,,,,135,GW-MMADS,135.0,GW-MMADS,22.1041,23.0,i,"Xander Hall (CMU), Tomás Cabrera (CMU), Lei Hu (CMU), Antonella Palmese (CMU), Igor Andreoni (UMD), Brendan O’Connor (CMU), Robert Stein (Caltech), Michael Coughlin (UMN), Theo Jegou Du Laz (Caltech), Keerthi Kunnumkai (CMU), on behalf of GW-MMADS",2/13/25 20:04,T202502131622522m690124,2025TNSTR.594....1H,,2/13/25 20:05,2/13/25 20:05,,False,729.858363216501,0.18299999999999983,-0.10299999999999976,17.97,-13.289424164293688
AT2025bnl,field1023-2025-02-15,field1023,J,C1,/mnt/photometry/AT2025bnl/field1023-2025-02-15/J/stack/coadd.Open-J.02127883-02128191.C1.fits,/mnt/photometry/AT2025bnl/field1023-2025-02-15/J/stack/GRB_J_C1_Data_VHS_02128191.ecsv,2025-02-13,60.06,Circle,120.0,1,15,48.0,242.33114,-69.34257,0.0,0.0,0.0,1.69,20.62,1.285,2.30092,-1.0,,,18.827,18.236,0.072,0.067,99.0,,18.841,,,,99.0,,,99.0,,0.053,2025-02-15,2,sci,['/mnt/photometry/AT2025bnl/field1023-2025-02-12/J/stack/coadd.Open-J.02110177-02110485.C1.fits'],['field1023-2025-02-12'],['C1'],[nan],[nan],[nan],[nan],[nan],[nan],[-1],[nan],[nan],[nan],172429,AT,2025bnl,242.3307976,-69.34194455,,,,135,GW-MMADS,135.0,GW-MMADS,21.3403,23.0,i,"Xander Hall (CMU), Tomás Cabrera (CMU), Lei Hu (CMU), Antonella Palmese (CMU), Igor Andreoni (UMD), Brendan O’Connor (CMU), Robert Stein (Caltech), Michael Coughlin (UMN), Theo Jegou Du Laz (Caltech), Keerthi Kunnumkai (CMU), on behalf of GW-MMADS",2/13/25 20:04,T202502131609194m692031,2025TNSTR.594....1H,,2/13/25 20:05,2/13/25 20:05,,False,1434.2963604531496,0.6050000000000004,,18.5315,-12.660532106720414
AT2025bnh,field1139-2025-02-15,field1139,J,C1,/mnt/photometry/AT2025bnh/field1139-2025-02-15/J/stack/coadd.Open-J.02129203-02129511.C1.fits,/mnt/photometry/AT2025bnh/field1139-2025-02-15/J/stack/GRB_J_C1_Data_VHS_02129511.ecsv,2025-02-13,60.06,Circle,120.0,1,15,48.0,248.15977,-68.51753,2.0,2.0,2.0,1.48,52.55,1.185,0.7719,0.77721,,,17.597,17.346,0.027,0.018,0.573,,17.623,,,,0.297,,,0.323,,0.027,2025-02-15,2,sci,['/mnt/photometry/AT2025bnh/field1139-2025-02-12/J/stack/coadd.Open-J.02112927-02113235.C1.fits'],['field1139-2025-02-12'],['C1'],[nan],[nan],[nan],[nan],[nan],[nan],[-1],[nan],[nan],[nan],172425,AT,2025bnh,248.1591996,-68.51748068,,,,135,GW-MMADS,135.0,GW-MMADS,21.4456,23.0,i,"Xander Hall (CMU), Tomás Cabrera (CMU), Lei Hu (CMU), Antonella Palmese (CMU), Igor Andreoni (UMD), Brendan O’Connor (CMU), Robert Stein (Caltech), Michael Coughlin (UMN), Theo Jegou Du Laz (Caltech), Keerthi Kunnumkai (CMU), on behalf of GW-MMADS",2/13/25 20:04,T202502131632382m683103,2025TNSTR.594....1H,,2/13/25 20:05,2/13/25 20:05,,False,1193.1309049858983,0.277000000000001,,17.4715,-13.602151044168437
AT2025bnd,field1257-2025-02-17,field1257,J,C3,/mnt/photometry/AT2025bnd/field1257-2025-02-17/J/stack/coadd.Open-J.02138877-02139185.C3.fits,/mnt/photometry/AT2025bnd/field1257-2025-02-17/J/stack/GRB_J_C3_Data_VHS_02139185.ecsv,2025-02-13,60.06,Circle,120.0,1,15,48.0,241.49008,-67.78229,1.0,1.0,2.0,1.4,35.62,1.282,0.37664,0.11929,,,18.424,17.862,0.036,0.035,0.68,,18.465,,,,0.076,,,0.118,,0.037,2025-02-17,4,sci,['/mnt/photometry/AT2025bnd/field1257-2025-02-13/J/stack/coadd.Open-J.02116435-02116743.C3.fits'],['field1257-2025-02-13'],['C3'],[18.009],[0.04],[18.286],[0.033],[18.334],[0.043],[0],[2.0],[2.0],[2.0],172421,AT,2025bnd,241.4903397,-67.78225607,,,,135,GW-MMADS,135.0,GW-MMADS,22.0166,23.0,i,"Xander Hall (CMU), Tomás Cabrera (CMU), Lei Hu (CMU), Antonella Palmese (CMU), Igor Andreoni (UMD), Brendan O’Connor (CMU), Robert Stein (Caltech), Michael Coughlin (UMN), Theo Jegou Du Laz (Caltech), Keerthi Kunnumkai (CMU), on behalf of GW-MMADS",2/13/25 20:04,T202502131605577m674656,2025TNSTR.594....1H,,2/13/25 20:05,2/13/25 20:05,,False,2100.0308701020313,0.6030000000000015,-0.02850000000000108,18.143,-11.313434710288693
AT2025bnc,field1027-2025-02-14,field1027,J,C3,/mnt/photometry/AT2025bnc/field1027-2025-02-14/J/stack/coadd.Open-J.02124099-02124407.C3.fits,/mnt/photometry/AT2025bnc/field1027-2025-02-14/J/stack/GRB_J_C3_Data_VHS_02124407.ecsv,2025-02-13,60.06,Circle,120.0,1,15,48.0,256.26305,-69.87387,2.0,2.0,2.0,1.42,44.09,1.11,2.81389,0.16079,,,17.961,17.431,0.034,0.042,0.752,,17.936,,,,0.247,,,0.222,,0.043,2025-02-14,1,sci,['/mnt/photometry/AT2025bnc/field1027-2024-08-19/J/stack/coadd.Open-J.01580235-01580271.C3.fits'],['field1027-2024-08-19'],['C3'],[nan],[nan],[nan],[nan],[nan],[nan],[-178],[nan],[nan],[nan],172420,AT,2025bnc,256.2607847,-69.87382488,,,,135,GW-MMADS,135.0,GW-MMADS,22.2463,23.0,i,"Xander Hall (CMU), Tomás Cabrera (CMU), Lei Hu (CMU), Antonella Palmese (CMU), Igor Andreoni (UMD), Brendan O’Connor (CMU), Robert Stein (Caltech), Michael Coughlin (UMN), Theo Jegou Du Laz (Caltech), Keerthi Kunnumkai (CMU), on behalf of GW-MMADS",2/13/25 20:04,T202502131705026m695226,2025TNSTR.594....1H,,2/13/25 20:04,2/13/25 20:04,,False,761.2853975312628,0.504999999999999,,17.695999999999998,-16.70583486391462
AT2025bnb,field1021-2025-02-15,field1021,J,C4,/mnt/photometry/AT2025bnb/field1021-2025-02-15/J/stack/coadd.Open-J.02127223-02127531.C4.fits,/mnt/photometry/AT2025bnb/field1021-2025-02-15/J/stack/GRB_J_C4_Data_VHS_02127531.ecsv,2025-02-13,60.06,Circle,120.0,1,15,48.0,237.55449,-70.31801,2.0,2.0,2.0,1.52,119.79,1.243,0.39601,0.03759,,,16.454,15.941,0.012,0.012,0.776,,16.331,,,,0.386,,,0.262,,0.012,2025-02-15,2,sci,['/mnt/photometry/AT2025bnb/field1021-2025-02-12/J/stack/coadd.Open-J.02109517-02109825.C4.fits'],['field1021-2025-02-12'],['C4'],[15.943],[0.011],[16.381],[0.012],[16.475],[0.011],[-1],[2.0],[2.0],[2.0],172419,AT,2025bnb,237.5542781,-70.31793062,,,,135,GW-MMADS,135.0,GW-MMADS,20.6102,23.0,i,"Xander Hall (CMU), Tomás Cabrera (CMU), Lei Hu (CMU), Antonella Palmese (CMU), Igor Andreoni (UMD), Brendan O’Connor (CMU), Robert Stein (Caltech), Michael Coughlin (UMN), Theo Jegou Du Laz (Caltech), Keerthi Kunnumkai (CMU), on behalf of GW-MMADS",2/13/25 20:04,T202502131550130m701905,2025TNSTR.594....1H,,2/13/25 20:04,2/13/25 20:04,,False,988.8108678391709,0.3899999999999988,-0.011499999999999844,16.1975,-12.294115328953367
AT2025bmt,field1257-2025-02-13,field1257,J,C3,/mnt/photometry/AT2025bmt/field1257-2025-02-13/J/stack/coadd.Open-J.02116435-02116743.C3.fits,/mnt/photometry/AT2025bmt/field1257-2025-02-13/J/stack/GRB_J_C3_Data_VHS_02116743.ecsv,2025-02-13,60.06,Circle,120.0,1,15,48.0,241.70257,-68.0157,2.0,1.0,2.0,2.02,30.94,1.878,1.17563,0.8754,,,18.537,17.777,0.051,0.037,0.886,,18.322,,,,0.341,,,0.126,,0.038,2025-02-13,0,sci,['/mnt/photometry/AT2025bmt/field1257-2025-02-17/J/stack/coadd.Open-J.02138877-02139185.C3.fits'],['field1257-2025-02-17'],['C3'],[17.878],[0.047],[18.558],[0.038],[18.583],[0.041],[4],[2.0],[1.0],[1.0],172411,AT,2025bmt,241.7023754,-68.01537835,,,,135,GW-MMADS,135.0,GW-MMADS,20.9457,23.0,i,"Xander Hall (CMU), Tomás Cabrera (CMU), Lei Hu (CMU), Antonella Palmese (CMU), Igor Andreoni (UMD), Brendan O’Connor (CMU), Robert Stein (Caltech), Michael Coughlin (UMN), Theo Jegou Du Laz (Caltech), Keerthi Kunnumkai (CMU), on behalf of GW-MMADS",2/13/25 20:04,T202502131606486m680055,2025TNSTR.594....1H,,2/13/25 20:04,2/13/25 20:04,,False,1117.7123670951432,0.5449999999999982,-0.07349999999999923,18.157,-11.538914446941448
